freq_hz,dbuv
30000000.0,22.41586
31616666.666666668,24.16632
33233333.333333332,21.05978
34850000.0,18.0939
36466666.666666664,17.22346
38083333.333333336,23.81316
39700000.0,23.25058
41316666.666666664,22.4035
42933333.333333336,20.90121
44550000.0,19.36097
46166666.666666664,17.71588
47783333.33333333,26.99689
49400000.0,13.5357
51016666.66666667,12.57372
52633333.33333333,11.30319
54250000.0,13.72604
55866666.66666667,13.89482
57483333.33333333,12.82283
59100000.0,13.34944
60716666.66666667,12.00008
62333333.33333333,13.34849
63950000.0,17.8845
65566666.666666664,13.32011
67183333.33333334,14.48255
68800000.0,15.33552
70416666.66666666,14.2549
72033333.33333334,17.63434
73650000.0,22.55006
75266666.66666666,21.42504
76883333.33333334,17.51382
78500000.0,19.28863
80116666.66666666,19.592
81733333.33333334,21.30136
83350000.0,24.05647
84966666.66666666,20.11243
86583333.33333334,20.05553
88200000.0,20.13159
89816666.66666666,27.87266
91433333.33333334,30.07365
93050000.0,31.30099
94666666.66666666,24.12773
96283333.33333334,32.31776
97900000.0,34.32323
99516666.66666667,30.07481
101133333.33333333,20.48389
102750000.0,27.5177
104366666.66666667,20.02718
105983333.33333333,28.07758
107600000.0,17.91363
109216666.66666667,18.7135
110833333.33333333,19.94819
112450000.0,19.11598
114066666.66666667,19.58471
115683333.33333333,18.82532
117300000.0,20.82178
118916666.66666667,17.68369
120533333.33333333,15.90778
122150000.0,14.54097
123766666.66666667,16.05809
125383333.33333333,12.33498
127000000.0,12.38
128616666.66666667,11.77011
130233333.33333333,12.10989
131850000.0,10.52693
133466666.66666667,12.95351
135083333.3333333,9.694626
136700000.0,13.8615
138316666.6666667,10.19569
139933333.3333333,12.04865
141550000.0,9.446449
143166666.6666667,9.341835
144783333.3333333,9.274704
146400000.0,8.53347
148016666.6666667,10.06912
149633333.3333333,9.733345
151250000.0,9.100204
152866666.6666667,10.0169
154483333.3333333,9.29248
156100000.0,10.11151
157716666.6666667,10.32018
159333333.3333333,8.91433
160950000.0,9.568169
162566666.6666667,9.323639
164183333.3333333,9.511925
165800000.0,9.538345
167416666.66666666,9.29023
169033333.33333334,9.152718
170650000.0,9.182785
172266666.66666666,9.831596
173883333.33333334,9.747635
175500000.0,11.09447
177116666.66666666,9.591263
178733333.33333334,10.74677
180350000.0,10.00663
181966666.66666666,10.27834
183583333.33333334,10.04729
185200000.0,9.625313
186816666.66666666,10.75813
188433333.33333334,11.04581
190050000.0,10.78033
191666666.66666666,10.87795
193283333.33333334,10.61522
194900000.0,11.34157
196516666.66666666,11.09023
198133333.33333334,10.57743
199750000.0,11.66063
201366666.66666666,12.18113
202983333.33333334,15.29278
204600000.0,21.08436
206216666.66666666,18.69935
207833333.33333334,14.78598
209450000.0,11.62441
211066666.66666666,11.42862
212683333.33333334,11.30158
214300000.0,11.11375
215916666.66666666,11.9118
217533333.33333334,10.39806
219150000.0,9.201538
220766666.66666666,9.562675
222383333.33333334,9.434753
224000000.0,9.199936
225616666.66666666,9.539673
227233333.33333334,9.597137
228850000.0,9.831314
230466666.66666666,9.677399
232083333.33333334,9.970512
233700000.0,9.302277
235316666.66666666,11.0516
236933333.33333334,9.431061
238550000.0,9.472519
240166666.66666666,11.5385
241783333.33333334,14.20452
243400000.0,8.902496
245016666.66666666,9.811607
246633333.33333334,8.582367
248250000.0,8.910072
249866666.66666666,9.04911
251483333.33333334,8.868858
253100000.0,9.22287
254716666.66666666,9.240005
256333333.33333334,8.680244
257950000.0,8.929245
259566666.66666666,9.041618
261183333.33333334,8.929382
