freq_hz,dbuv
338783333.3333333,-69.91145
340400000.0,-70.6925
342016666.6666667,-70.17976
343633333.3333333,-70.64181
345250000.0,-70.53178
346866666.6666667,-70.25801
348483333.3333333,-70.89852
350100000.0,-70.53439
351716666.6666667,-69.78626
353333333.3333333,-69.66059
354950000.0,-71.15298
356566666.6666667,-70.28949
358183333.3333333,-70.34659
359800000.0,-70.52708
361416666.6666667,-70.00459
363033333.3333333,-69.26051
364650000.0,-70.49737
366266666.6666667,-70.01089
367883333.3333333,-69.86339
369500000.0,-70.27363
371116666.6666667,-70.94552
372733333.3333333,-70.8424
374350000.0,-69.92138
375966666.6666667,-70.36215
377583333.3333333,-70.4017
379200000.0,-70.0949
380816666.6666667,-70.7089
382433333.3333333,-69.79809
384050000.0,-70.02778
385666666.6666667,-69.26648
387283333.3333333,-69.73572
388900000.0,-70.64047
390516666.6666667,-69.46328
392133333.3333333,-70.73708
393750000.0,-69.84364
395366666.6666667,-70.0422
396983333.3333333,-69.98344
398600000.0,-70.44279
400216666.6666667,-70.13317
401833333.3333333,-69.84648
403450000.0,-70.40202
405066666.6666667,-69.93645
406683333.3333333,-70.37752
408300000.0,-69.61825
409916666.6666667,-70.08882
411533333.3333333,-70.47793
413150000.0,-69.33428
414766666.6666667,-69.81124
416383333.3333333,-70.30603
418000000.0,-70.35209
419616666.6666667,-70.6095
421233333.3333333,-69.64061
422850000.0,-70.65338
424466666.6666667,-69.64049
426083333.3333333,-69.95163
427700000.0,-70.23554
429316666.6666667,-69.76717
430933333.3333333,-69.56015
432550000.0,-69.2734
434166666.6666667,-69.88181
435783333.3333333,-68.80566
437400000.0,-70.12042
439016666.6666667,-69.89089
440633333.3333333,-69.41913
442250000.0,-69.9155
443866666.6666667,-69.54482
445483333.3333333,-69.46698
447100000.0,-69.93833
448716666.6666667,-69.30791
450333333.3333333,-69.8765
451950000.0,-70.17191
453566666.6666667,-70.29952
455183333.3333333,-69.64101
456800000.0,-69.43606
458416666.6666667,-69.48234
460033333.3333333,-69.83754
461650000.0,-69.25642
463266666.6666667,-70.09409
464883333.3333333,-69.48133
466500000.0,-69.64407
468116666.6666667,-68.46867
469733333.3333333,-70.07091
471350000.0,-68.89619
472966666.6666667,-69.71017
474583333.3333333,-69.66669
476200000.0,-70.09221
477816666.6666667,-70.18122
479433333.3333333,-69.51084
481050000.0,-69.7766
482666666.6666667,-70.18708
484283333.3333333,-68.77636
485900000.0,-69.63984
487516666.6666667,-68.75255
489133333.3333333,-69.92953
490750000.0,-69.51534
492366666.6666667,-69.18156
493983333.3333333,-69.41298
495600000.0,-69.3653
497216666.6666667,-69.57898
498833333.3333333,-69.53286
500450000.0,-69.52094
502066666.6666667,-69.36217
503683333.3333333,-69.83437
505300000.0,-69.96253
506916666.6666667,-69.26107
508533333.3333333,-69.44061
510150000.0,-70.22356
511766666.6666667,-69.24209
513383333.3333333,-70.36976
515000000.0,-69.21672
516616666.6666667,-70.19731
518233333.3333333,-68.43678
519850000.0,-69.81469
521466666.6666667,-70.38513
523083333.3333333,-69.86794
524700000.0,-69.08337
526316666.6666667,-70.10207
527933333.3333333,-69.69959
529550000.0,-69.62534
531166666.6666667,-69.3153
532783333.3333333,-69.97864
534400000.0,-70.47797
536016666.6666667,-69.78217
537633333.3333333,-69.18844
539250000.0,-69.85653
540866666.6666667,-70.01632
542483333.3333333,-69.76384
544100000.0,-69.39906
545716666.6666667,-68.71569
547333333.3333333,-70.0107
548950000.0,-69.4642
550566666.6666667,-69.92999
552183333.3333333,-69.52048
553800000.0,-69.90221
555416666.6666667,-69.47139
557033333.3333333,-69.04575
558650000.0,-70.2791
560266666.6666667,-69.0875
561883333.3333333,-69.77938
563500000.0,-69.43414
565116666.6666667,-69.62837
566733333.3333333,-69.52746
568350000.0,-69.9911
569966666.6666666,-69.96909
571583333.3333334,-69.87381
573200000.0,-68.98718
574816666.6666666,-70.23495
576433333.3333334,-69.86484
578050000.0,-69.1994
579666666.6666666,-69.00858
581283333.3333334,-69.78622
582900000.0,-69.79123
584516666.6666666,-70.05266
586133333.3333334,-70.01978
587750000.0,-70.06979
589366666.6666666,-70.09381
590983333.3333334,-69.30166
592600000.0,-70.01184
594216666.6666666,-70.18154
595833333.3333334,-70.55347
597450000.0,-69.5826
599066666.6666666,-69.41544
600683333.3333334,-70.47057
602300000.0,-68.84013
603916666.6666666,-69.04895
605533333.3333334,-69.71637
607150000.0,-70.19602
608766666.6666666,-69.62717
610383333.3333334,-70.08593
612000000.0,-69.50307
613616666.6666666,-70.11404
615233333.3333334,-69.55527
616850000.0,-69.2164
618466666.6666666,-69.7577
620083333.3333334,-69.6158
621700000.0,-69.20732
623316666.6666666,-70.30986
624933333.3333334,-69.82138
626550000.0,-69.83759
628166666.6666666,-69.4459
629783333.3333334,-69.4826
631400000.0,-69.66059
633016666.6666666,-69.86381
634633333.3333334,-70.02953
636250000.0,-69.80428
637866666.6666666,-70.14281
