freq_hz,dbuv
747800000.0,12.828
749416666.6666666,14.45304
751033333.3333334,14.76692
752650000.0,14.15971
754266666.6666666,13.28839
755883333.3333334,12.9884
757500000.0,14.65553
759116666.6666666,20.89953
760733333.3333334,14.14227
762350000.0,13.11166
763966666.6666666,15.63129
765583333.3333334,13.74658
767200000.0,13.2347
768816666.6666666,14.10681
770433333.3333334,15.57372
772050000.0,21.36413
773666666.6666666,25.81981
775283333.3333334,22.29016
776900000.0,25.86978
778516666.6666666,21.74593
780133333.3333334,22.54574
781750000.0,26.11694
783366666.6666666,20.3745
784983333.3333334,25.07794
786600000.0,18.39875
788216666.6666666,23.34145
789833333.3333334,23.46504
791450000.0,21.40278
793066666.6666666,24.26033
794683333.3333334,17.46323
796300000.0,15.84488
797916666.6666666,17.65829
799533333.3333334,21.34694
801150000.0,20.43176
802766666.6666666,22.30624
804383333.3333334,35.17508
806000000.0,36.95103
807616666.6666666,24.59927
809233333.3333334,27.20792
810850000.0,28.12679
812466666.6666666,24.68781
814083333.3333334,24.77871
815700000.0,25.31416
817316666.6666666,24.58784
818933333.3333334,26.18307
820550000.0,41.77027
822166666.6666666,41.62766
823783333.3333334,21.24612
825400000.0,27.5481
827016666.6666666,24.19185
828633333.3333334,28.55647
830250000.0,24.84707
831866666.6666666,26.60258
833483333.3333334,27.04092
835100000.0,23.88835
836716666.6666666,27.60876
838333333.3333334,26.06841
839950000.0,24.42229
841566666.6666666,22.44028
843183333.3333334,27.05865
844800000.0,27.64225
846416666.6666666,29.67014
848033333.3333334,28.94656
849650000.0,17.89905
851266666.6666666,25.15726
852883333.3333334,19.23662
854500000.0,26.17656
856116666.6666666,25.17334
857733333.3333334,29.82869
859350000.0,24.21733
860966666.6666666,26.55281
862583333.3333334,33.25183
864200000.0,23.98335
865816666.6666666,22.62609
867433333.3333334,18.34171
869050000.0,29.24096
870666666.6666666,23.26398
872283333.3333334,19.86909
873900000.0,37.05461
875516666.6666666,36.54239
877133333.3333334,35.61717
878750000.0,38.60965
880366666.6666666,40.84325
881983333.3333334,40.60998
883600000.0,46.91308
885216666.6666666,44.02874
886833333.3333334,42.56898
888450000.0,41.13957
890066666.6666666,43.37
891683333.3333334,44.1045
893300000.0,40.99428
894916666.6666666,21.11909
896533333.3333334,29.00652
898150000.0,28.9361
899766666.6666666,25.8372
901383333.3333334,23.33694
903000000.0,21.68898
904616666.6666666,20.2049
906233333.3333334,32.22177
907850000.0,23.10265
909466666.6666666,22.53115
911083333.3333334,25.36148
912700000.0,22.44634
914316666.6666666,23.80095
915933333.3333334,26.1675
917550000.0,34.86471
919166666.6666666,25.36006
920783333.3333334,23.70147
922400000.0,17.76683
924016666.6666666,20.79321
925633333.3333334,20.62312
927250000.0,17.43347
928866666.6666666,16.25459
930483333.3333334,15.44987
932100000.0,16.50786
933716666.6666666,16.33389
935333333.3333334,13.39661
936950000.0,14.18359
938566666.6666666,12.99126
940183333.3333334,14.01192
941800000.0,13.87143
943416666.6666666,13.17694
945033333.3333334,13.2164
