freq_hz,dbuv
560266666.6666667,11.44065
561883333.3333333,12.61954
563500000.0,21.46128
565116666.6666667,11.73726
566733333.3333333,11.90142
568350000.0,11.74651
569966666.6666666,12.76292
571583333.3333334,12.46124
573200000.0,12.17539
574816666.6666666,11.75668
576433333.3333334,11.52766
578050000.0,12.23672
579666666.6666666,21.36604
581283333.3333334,12.55899
582900000.0,13.57137
584516666.6666666,13.46859
586133333.3333334,15.41187
587750000.0,14.529
589366666.6666666,12.4156
590983333.3333334,12.81338
592600000.0,13.26423
594216666.6666666,12.80343
595833333.3333334,12.70959
597450000.0,13.47203
599066666.6666666,24.05359
600683333.3333334,12.90874
602300000.0,15.56303
603916666.6666666,14.36022
605533333.3333334,13.10265
607150000.0,13.20857
608766666.6666666,14.53434
610383333.3333334,13.05462
612000000.0,16.36096
613616666.6666666,13.41376
615233333.3333334,13.294
616850000.0,12.61566
618466666.6666666,12.78735
620083333.3333334,13.65664
621700000.0,18.64404
623316666.6666666,18.01588
624933333.3333334,11.99222
626550000.0,14.57307
628166666.6666666,21.42005
629783333.3333334,12.30342
631400000.0,14.58314
633016666.6666666,13.86706
634633333.3333334,13.73996
636250000.0,13.14931
637866666.6666666,12.13562
639483333.3333334,12.91711
641100000.0,11.46508
642716666.6666666,13.60066
644333333.3333334,17.72819
645950000.0,12.40352
647566666.6666666,13.51432
649183333.3333334,14.57642
650800000.0,14.69641
652416666.6666666,14.39083
654033333.3333334,13.32975
655650000.0,15.74207
657266666.6666666,11.37218
658883333.3333334,11.7227
660500000.0,11.92882
662116666.6666666,16.77834
663733333.3333334,14.23949
665350000.0,14.43277
666966666.6666666,12.03909
668583333.3333334,12.5073
670200000.0,12.12525
671816666.6666666,12.40797
673433333.3333334,14.49522
675050000.0,12.70159
676666666.6666666,16.44954
678283333.3333334,12.64499
679900000.0,12.61146
681516666.6666666,12.89769
683133333.3333334,13.10406
684750000.0,14.25927
686366666.6666666,13.10176
687983333.3333334,12.01045
689600000.0,13.16705
691216666.6666666,13.3067
692833333.3333334,12.34525
694450000.0,14.97886
696066666.6666666,13.79467
697683333.3333334,12.89471
699300000.0,13.14023
700916666.6666666,12.73801
702533333.3333334,13.76888
704150000.0,12.68569
705766666.6666666,13.24138
707383333.3333334,12.48447
709000000.0,13.22468
710616666.6666666,14.41048
712233333.3333334,14.3819
713850000.0,13.56302
715466666.6666666,13.5098
717083333.3333334,14.53299
718700000.0,15.40751
720316666.6666666,14.80807
721933333.3333334,20.31635
723550000.0,30.6186
725166666.6666666,38.60393
726783333.3333334,22.74384
728400000.0,17.40118
730016666.6666666,18.85468
731633333.3333334,17.33139
733250000.0,15.72776
734866666.6666666,14.74753
736483333.3333334,14.84408
