freq_hz,dbuv
30000000.0,23.07542
31616666.666666668,23.75275
33233333.333333332,21.94687
34850000.0,18.36353
36466666.666666664,18.1489
38083333.333333336,25.28523
39700000.0,24.02304
41316666.666666664,22.6061
42933333.333333336,20.32555
44550000.0,20.274
46166666.666666664,18.01861
47783333.33333333,15.54521
49400000.0,14.23204
51016666.66666667,12.2057
52633333.33333333,12.32166
54250000.0,14.41922
55866666.66666667,14.68018
57483333.33333333,14.07121
59100000.0,13.86389
60716666.66666667,12.70496
62333333.33333333,11.30322
63950000.0,12.43292
65566666.666666664,14.63438
67183333.33333334,15.6739
68800000.0,17.02211
70416666.66666666,17.10806
72033333.33333334,22.22179
73650000.0,26.66719
75266666.66666666,24.68124
76883333.33333334,18.88426
78500000.0,19.96755
80116666.66666666,20.06847
81733333.33333334,21.63963
83350000.0,20.82557
84966666.66666666,20.06158
86583333.33333334,18.75409
88200000.0,18.76772
89816666.66666666,24.00751
91433333.33333334,27.21224
93050000.0,31.25048
94666666.66666666,23.60941
96283333.33333334,34.15173
97900000.0,33.84404
99516666.66666667,29.33531
101133333.33333333,21.38861
102750000.0,24.89456
104366666.66666667,19.63911
105983333.33333333,26.55666
107600000.0,20.65223
109216666.66666667,19.71805
110833333.33333333,19.16945
112450000.0,18.92888
114066666.66666667,19.31693
115683333.33333333,17.80269
117300000.0,20.46159
118916666.66666667,18.78428
120533333.33333333,16.71033
122150000.0,13.97308
123766666.66666667,15.19708
125383333.33333333,14.03403
127000000.0,10.55818
128616666.66666667,12.59285
130233333.33333333,10.2619
131850000.0,11.30302
133466666.66666667,14.11642
135083333.3333333,10.18512
136700000.0,10.61639
138316666.6666667,10.14839
139933333.3333333,10.36832
141550000.0,9.510185
143166666.6666667,9.654274
144783333.3333333,9.95726
146400000.0,9.957664
148016666.6666667,9.152885
149633333.3333333,9.950478
151250000.0,9.747314
152866666.6666667,10.16463
154483333.3333333,10.22492
156100000.0,10.05682
157716666.6666667,9.264198
159333333.3333333,9.413551
160950000.0,9.580673
162566666.6666667,10.53171
164183333.3333333,9.746887
165800000.0,9.62426
167416666.66666666,10.5491
169033333.33333334,9.535362
170650000.0,9.828384
172266666.66666666,9.827515
173883333.33333334,10.35103
175500000.0,10.01366
177116666.66666666,10.09611
178733333.33333334,10.04649
180350000.0,10.3699
181966666.66666666,11.16794
183583333.33333334,10.70358
185200000.0,10.61806
186816666.66666666,11.0837
188433333.33333334,11.50559
190050000.0,11.44396
191666666.66666666,12.33848
193283333.33333334,11.78313
194900000.0,11.31438
196516666.66666666,11.19431
198133333.33333334,12.02717
199750000.0,11.54236
201366666.66666666,12.27731
202983333.33333334,17.69942
204600000.0,21.10743
206216666.66666666,19.51437
207833333.33333334,16.41501
209450000.0,13.19717
211066666.66666666,12.06732
